"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hashtag"
"RT @kirkacevedo: I stand with @ejeancarroll. Donald Trump must face justice. No Department of “Justice” should stand in the way of JUSTICE.…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722477858819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mommagetsstoned",276,TRUE,FALSE,NA,NA,"trump"
"RT @Jaybefaunt: If you're a Trumper and you are disappointed with Biden even though he's doing all the same things that Trump was doing, th…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722444521480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BadNewsSquanch",122,TRUE,FALSE,NA,NA,"trump"
"Trump established a pattern for weak democracies. https://t.co/1hGDqmrewO",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722440327169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vgcthawk",0,FALSE,FALSE,NA,NA,"trump"
"RT @Viczuri: Donald J. Trump, carismático líder mundial, dispuesto cómo Comandante en Jefe y Presidente de la Republica de los EE.UU. a dar…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722150830080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dsnmartin",12,TRUE,FALSE,NA,NA,"trump"
"RT @kirkacevedo: Who else can’t wait to see some Trump children in a federal penitentiary?

Alvarez is.
#KidVicious🔪 https://t.co/I25wraMh7B",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722113134595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelissaV007",93,TRUE,FALSE,NA,NA,"trump"
"RT @okourgiantakis: The Republican Party is no longer existing, they have quietly -but for all to see- transformed into Trump's Autocratic…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307721383264256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","okourgiantakis",7,TRUE,FALSE,NA,NA,"trump"
"RT @Quadrillage3: La vérité arrive comme un tsunami !!!
Le retour de Trump est à présent clair. Fauci est foutu et avec lui, la rhétorique…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307721345605633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djedy15",24,TRUE,FALSE,NA,NA,"trump"
"https://t.co/1WS6JLuHA4",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307720729051140",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VaGOPPol",0,FALSE,FALSE,NA,NA,"trump"
"RT @ACTforAmerica: Donald Trump was right.
Ron DeSantis was right.
Kristi Noem was right.
Greg Abbott was right. 

Anthony Fauci was wrong.…",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307720728956934",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickTRooney",21,TRUE,FALSE,NA,NA,"trump"
"RT @TrendingLiberal: Retweet if you think Trump is responsible for the attack on the Capitol",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307719848247300",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaseysmomIrene",92,TRUE,FALSE,NA,NA,"trump"
"RT @ivanedlm: Y seguimos con las ‘sorpresas’! Trump era un xenófobo por decir cosas así, pero Kamala Harris, como cada vez más izquierdista…",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307719193927681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtomicAnt17",2540,TRUE,FALSE,NA,NA,"trump"
"@Eduardo66957389 En eso trabaja TODA la prensa de izquierda europea. Con Trump fuera de juego, la energía se centra… https://t.co/3UVe7GPKjC",FALSE,0,"Eduardo66957389",2021-06-08 16:53:08,TRUE,"1402307116556328965","1402307718925406212","1402227269838553095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IvoCaracas",0,FALSE,FALSE,NA,NA,"trump"
"RT @P8R1OT: The audit in AZ will continue and it will conclude whether Democrats like it or not.

Add AZ to the Trump column ✔️",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307718493347840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sherrilld87",239,TRUE,FALSE,NA,NA,"trump"
"RT @KatieJohnson214: Obama and Trump 
Remember when Obama almost made Donald Trump cry? https://t.co/uhkms7kyUs",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307718283763720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimTimCrystal",570,TRUE,FALSE,NA,NA,"trump"
"RT @MollyJongFast: The senate is holding hearings on China and they’re interviewing a member of the trump administration about the lab leak…",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307718086598657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jen05058006",466,TRUE,FALSE,NA,NA,"trump"
"@Nombusoo20 😂 can’t trump that!",FALSE,0,"Nombusoo20",2021-06-08 16:53:08,FALSE,"1402307584665731074","1402307717948190722","1106055784109166592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siya__mhlongo",0,FALSE,FALSE,NA,NA,"trump"
"RT @nikolas_dm: O dia começou com a esquerda reclamando do discurso da Kamala Harris contra a imigração ilegal, pois foi praticamente o que…",FALSE,0,NA,2021-06-08 16:53:08,FALSE,NA,"1402307717134422022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RnsEliane",471,TRUE,FALSE,NA,NA,"trump"
"RT @kirkacevedo: I stand with @ejeancarroll. Donald Trump must face justice. No Department of “Justice” should stand in the way of JUSTICE.…",FALSE,0,NA,2021-06-08 16:53:07,FALSE,NA,"1402307716614344705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JennaKe33788915",276,TRUE,FALSE,NA,NA,"trump"
"RT @labyrinthweaver: Obama and Trump https://t.co/MjOKTF5kHM",FALSE,0,NA,2021-06-08 16:53:07,FALSE,NA,"1402307716320727040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bill_totten49",24,TRUE,FALSE,NA,NA,"trump"
"RT @serena_patriot: Greg Abbott used the term “Patriotic education”?

WTF does that even mean? 

Is that code for “worship the GOP and Dona…",FALSE,0,NA,2021-06-08 16:53:07,FALSE,NA,"1402307716077346822",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dannielachance",26,TRUE,FALSE,NA,NA,"trump"
"via @NYTOpinion https://t.co/SD9llFOHIU",FALSE,0,NA,2021-06-08 16:53:07,FALSE,NA,"1402307714856980482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helenyg",0,FALSE,FALSE,NA,NA,"trump"
"RT @ChroniclesMag: “The priorities of the Bush presidencies and the neocons—democracy crusades, free trade, the New World Order, open borde…",FALSE,0,NA,2021-06-08 16:53:07,FALSE,NA,"1402307714219446275",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhilipBeq",2,TRUE,FALSE,NA,NA,"trump"
"RT @towns: @mmpadellan @ReallyAmerican1 I wish they should just charge him and get it over with. That would end this once and for all. All…",FALSE,0,NA,2021-06-08 16:53:07,FALSE,NA,"1402307713061867520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aabraha00422511",1,TRUE,FALSE,NA,NA,"trump"
"RT @ReutersZengerle: Blinken's hearing before Senate Appropriations gets under way, with @SenatorLeahy, the chairman, noting that his prede…",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307711094636553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yesica",20,TRUE,FALSE,NA,NA,"trump"
"@bryanpruitt That doesn't mean he's wrong. And Trump already has the Drama Queen Lifetime Achievement  Award.",FALSE,0,"bryanpruitt",2021-06-08 16:53:06,FALSE,"1401179720398610436","1402307709781921792","127879134","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rebels2008",0,FALSE,FALSE,NA,NA,"trump"
"RT @JoyceWhiteVance: Really at a loss to see how ugly comments about a woman who alleged Trump raped her decades before he became president…",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307709513445376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jv_uk2011",3471,TRUE,FALSE,NA,NA,"trump"
"@TeaPainUSA You kids. Ronald Reagan got elected by rural white resentment of ""Welfare Queens"" 40 years ago (and Nix… https://t.co/QCNX3u0Mn2",FALSE,0,"TeaPainUSA",2021-06-08 16:53:06,TRUE,"1402255538327588866","1402307709387431938","2421067430","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shepherdwong",0,FALSE,FALSE,NA,NA,"trump"
"RT @ioamarie: @mail_american George Floyd day is a joke.I will however acknowledge that day for myself.That is the I turned off cnn forever…",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307709387427841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraft_ja",8,TRUE,FALSE,NA,NA,"trump"
"RT @BreitbartNews: Unity and healing! Hope and change! BS and more BS! https://t.co/EhcrUwAb7k",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307709253394434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raburnmj",50,TRUE,FALSE,NA,NA,"trump"
"RT @w_terrence: ""Kamala Go Home""

A group of Guatemala protesters greeted Kamala Harris and told her to go home and mind her business! 

Th…",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307708955549699",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RileyE197",3587,TRUE,FALSE,NA,NA,"trump"
"@DDrecha @superbatman2804 @achahuasoncco @AbrahamValencia el populismo nace en el sociliamos , keiko es una sociald… https://t.co/BeHAZp2AkQ",FALSE,0,"DDrecha",2021-06-08 16:53:06,TRUE,"1402305418651746306","1402307708829700101","1374573275779579908","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeRicser",0,FALSE,FALSE,NA,NA,"trump"
"RT @nypapajoe: If we can get The Pandemic under control we can damn sure get Trump &amp; Republicans Indicted for their Failed COUP. https://t.…",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307708741619719",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael60691909",4,TRUE,FALSE,NA,NA,"trump"
"RT @OMGno2trump: Standard dress for a peaceful Trump rally and tourists at the capitol?   According to the GOP, yes.  There was no insurrec…",FALSE,0,NA,2021-06-08 16:53:06,FALSE,NA,"1402307708590563328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vmbritsch",34,TRUE,FALSE,NA,NA,"trump"
"RT @rohanrgupta: Rahul ji's advice
🔹Stop international flights
🔹Economic support to poor
🔹Procure vaccines
🔹Central procurement,State admin…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307708380880901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaluSheikh7",334,TRUE,FALSE,NA,NA,"trump"
"RT @GingerGano: Obama and Trump don't even belong in the same sentence. Obama apologized for America, Trump loves American and put America…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307708309557250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shoehead",49,TRUE,FALSE,NA,NA,"trump"
"@nytimes Also, when did the DOJ become defense attorneys? They prosecute not defend so this whole thing is fucking… https://t.co/BVOBaAYNc0",FALSE,1,"nytimes",2021-06-08 16:53:05,TRUE,"1402097447833411584","1402307708301291523","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","phila_nikki",0,FALSE,FALSE,NA,NA,"trump"
"RT @fiona_webster22: @KuckelmanAshley #DemVoice1 Chris Matthews just gave an interview that spoke to what stabs me to the core about Trump.…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307708188086295",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fiona_webster22",5,TRUE,FALSE,NA,NA,"trump"
"Via @RawStory: Legal expert: America’s secret spy court should be forced to make rulings public… https://t.co/OHQdqmCsQS",FALSE,0,NA,2021-06-08 16:53:05,TRUE,NA,"1402307707965636612",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","thejoshuablog",1,FALSE,FALSE,NA,NA,"trump"
"RT @TokenJay: Trump: Bitcoin “Seems Like a Scam,” Threatens the Dollar https://t.co/52TVk2TePZ #People #Bitcoin #DonaldTrump https://t.co/u…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307707848200195",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TokenJay",1,TRUE,FALSE,NA,NA,"trump"
"I think Trump should be on Mount Rushmore. It would be the funniest thing in the world. https://t.co/PJsDHF8RTP",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307707802112011",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TokyoDilf",0,FALSE,FALSE,NA,NA,"trump"
"RT @ZaleskiLuke: @mkraju Trump’s willing to treat his fellow citizens like mortal enemies. He’s the most divisive character in American his…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307707634343937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrianLemaire2",45,TRUE,FALSE,NA,NA,"trump"
"RT @Maximus_4EVR: FWIW Speaker Trump?

Check what I just dropped on Telegram: https://t.co/SGme9Aze9S

Then tell me what you think?",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307706724270081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kandieg19652000",5,TRUE,FALSE,NA,NA,"trump"
"@22_savage22 And trump told us before Biden was President, “if Biden is the President, then stock market will go do… https://t.co/RMJAnKNHhB",FALSE,0,"22_savage22",2021-06-08 16:53:05,TRUE,"1402247866089820163","1402307706309038085","1155733553176383488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CozyMozy23",0,FALSE,FALSE,NA,NA,"trump"
"RT @Politics_PR: Mary Trump explains how former president will throw his kids under the bus https://t.co/1jyTHRVHuK https://t.co/J501VIkn0y",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307706300645381",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Makeitstop99",11,TRUE,FALSE,NA,NA,"trump"
"So the Capitol police made many mistakes on Jan. 6. It still doesn't take away the fact that Trump called in his troops.",FALSE,1,NA,2021-06-08 16:53:05,FALSE,NA,"1402307706287968259",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carolinacurl",0,FALSE,FALSE,NA,NA,"trump"
"RT @eclecticbrotha: @Amy_Siskind Should've used that energy to stop your fellow white women from voting for Trump.",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307706204078086",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chromesthesia",8,TRUE,FALSE,NA,NA,"trump"
"I stand with my friend @ejeancarroll. She was raped by Donald Trump, and her defamation suit against him should go… https://t.co/VuCyKS5PEW",FALSE,23,NA,2021-06-08 16:53:05,TRUE,NA,"1402307705809911808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davenewworld_2",5,FALSE,FALSE,NA,NA,"trump"
"RT @mrs_socialista: Lol Blue Trump at it again...",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307705784750080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RacistBeater",131,TRUE,FALSE,NA,NA,"trump"
"RT @RWPUSA: This is the same thing that's going on in the Jean Carroll lawsuit.  DOJ needs to stop fending for Trump.  @COFinkelstein and I…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307705348542470",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","npars01",123,TRUE,FALSE,NA,NA,"trump"
"RT @Gritty20202: @peterdaou @Conruthhoward Sure, they hated everything Trump was doing, but now that Biden's doing those things...

https:/…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307704895545353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fae8edSaga",5,TRUE,FALSE,NA,NA,"trump"
"RT @MSNBC: “What penalty have they faced?"" @chrislhayes says of those who tried to overturn the election. “The answer is essentially zero,…",FALSE,0,NA,2021-06-08 16:53:05,FALSE,NA,"1402307704627077125",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DouglasRehrer",484,TRUE,FALSE,NA,NA,"trump"
"RT @BoSnerdley: NYT, MSNBC's Mara Gay: 'Disturbing' to see 'dozens of American flags' on trucks in Long Island https://t.co/rTuhDcc4rl #Fox…",FALSE,0,NA,2021-06-08 16:53:04,FALSE,NA,"1402307703435845637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimgiven123",26,TRUE,FALSE,NA,NA,"trump"
"RT @ariehkovler: On January 6, armed Trumpist militias will be rallying in DC, at Trump's orders. It's highly likely that they'll try to st…",FALSE,0,NA,2021-06-08 16:53:04,FALSE,NA,"1402307703112814592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usacanglow",25030,TRUE,FALSE,NA,NA,"trump"
"Cheers erupt when fan unfurls ‘Trump Won’ banner at Fenway Park in liberal Massachusetts https://t.co/p9bLmoYrFm",FALSE,0,NA,2021-06-08 16:53:04,FALSE,NA,"1402307702697738248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WandaRufin",0,FALSE,FALSE,NA,NA,"trump"
"@vec_plaisir @Manue34343 Effet Trump!!!",FALSE,1,"vec_plaisir",2021-06-08 16:53:04,FALSE,"1402304827783356419","1402307702127271937","1025376488940609537","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rida309Rida",0,FALSE,FALSE,NA,NA,"trump"
"RT @CawthornforNC: This is American Leadership! I am so honored to have the leadership and support of President Trump! 

America First 🇺🇸
O…",FALSE,0,NA,2021-06-08 16:53:04,FALSE,NA,"1402307702093750273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelissaVA40",1110,TRUE,FALSE,NA,NA,"trump"
"Obama Claims GOP ‘Cowed’ to Neo-Nazi-Praising Trump by Assaulting Voting 

Spews Charlottesville ’very fine people’… https://t.co/cnzlQmNr3b",FALSE,0,NA,2021-06-08 16:53:04,TRUE,NA,"1402307701821030410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SweetFreedom29",0,FALSE,FALSE,NA,NA,"trump"
"RT @joncoopertweets: I stand with my friend @ejeancarroll. She was raped by Donald Trump, and her defamation suit against him should go to…",FALSE,0,NA,2021-06-08 16:53:04,FALSE,NA,"1402307701573447680",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","epicpitch",2176,TRUE,FALSE,NA,NA,"trump"
